,STOCK,Datetime,Tweet Id,Text,Reply Count,Like Count,Quote Count,View Count,Vibe,Retweet Count,Conversation Id
24,AMZN,2023-05-18 20:47:23+00:00,1659299666121424899,"@TRPSharkie We're sorry for the problem with your order! Please visit our Online Returns Center here: https://t.co/5egjop5Ga4, to view the options. Let us know if you need any assistance. We're here to help! -Melinda",0,0,0,40.0,,0,1659298303119613952
25,AMZN,2023-05-18 20:21:01+00:00,1659293031139274773,@LizziEllsworth Ahhh...that sounds SO relaxing! 🙌🌴😴 Enjoy it! 🛒📦🚚,0,1,0,93.0,,1,1659277268416360448
26,AMZN,2023-05-18 20:09:16+00:00,1659290075698458625,@lostboylawley Hold on to your shopping cart 🛒 because it looks like you've entered the fast lane of online shopping! We absolutely love the shout-out and also love #DeliveringSmiles to our AWE-some customers! 🚚 😍,0,1,0,89.0,,0,1656386609766445057
27,AMZN,2023-05-18 20:09:01+00:00,1659290012775510033,@Well_goodmornin ❤️❤️❤️,3,13,0,71245.0,,0,1659280193435889674
28,AMZN,2023-05-18 19:56:34+00:00,1659286876660854796,@kickenitwitkoko 😀🛒📦🚚,3,63,0,135313.0,,0,1659280193435889674
29,AMZN,2023-05-18 19:56:09+00:00,1659286771354464265,@traildrunkyogi 🤫🐶📦🚚❤️,0,1,0,63.0,,0,1659253176321679388
30,AMZN,2023-05-18 19:30:00+00:00,1659280193435889674,"Your package is… 
3 stops away: 🌧💨☂️ 
2 stops away: 🌾🌻 
1 stop away: 🌼 
Your package has been delivered: 🌞 🌺 🌇 🌳 😎",683,1256,18,222939.0,,159,1659280193435889674
31,AMZN,2023-05-18 18:29:22+00:00,1659264934734188549,"@Layz0ptomist Thank you for reaching out! We want to assist. For more information refunds, please see the ""How Long Do Refunds Take?"" section of our Help pages here: https://t.co/l5fOO1NVe1 -Toshiba",0,0,0,30.0,,0,1659258683367325696
32,AMZN,2023-05-18 17:40:25+00:00,1659252616923054088,@_dimeyysburner 😮🛒⚡📦🚚💛,0,0,1,160.0,,0,1659220855728095233
33,AMZN,2023-05-18 17:40:11+00:00,1659252557854670848,@xelsamqx 🙌🛒📦🚚💜,0,0,0,81.0,,0,1659240944493789197
34,AMZN,2023-05-18 17:21:22+00:00,1659247820790956044,"@Paaiige_  Aww, that is sooo sweet! 💜 🎶 Look what you made them do! 🎶 😅",0,2,0,88.0,,0,1659232498826584073
35,AMZN,2023-05-18 17:07:14+00:00,1659244265950543874,@RealAmanGrewal Ayyyye! That's inter-dimensionally awesome!  👾 Rick And Morty is life! We hope that you get so many hours of cosmic fun watching their adventures! 😍 🚀,0,1,0,55.0,,0,1656341319931789326
36,AMZN,2023-05-18 17:06:34+00:00,1659244095829581826,@MrsGrendalFaust 🙌 Yasss! We ❤️ an early delivery! #DeliveringSmiles 🛒📦🚚,1,1,0,151.0,,0,1659237099709530113
37,AMZN,2023-05-18 16:47:06+00:00,1659239196807004170,@GamerQueen2k17 Yassss! All the essentials! Do you have any kind of theme or color scheme you're going with? 🤔 We're trying to get some ideas over here! 💡,0,0,0,24.0,,0,1658943626003599360
38,AMZN,2023-05-18 16:46:47+00:00,1659239116481937408,"@PeskyPiglet Thanks for sharing! We'd love to forward your positive experience to our Operations team, in order to recognize the driver and pass along the kudos. Please provide details about your delivery, including the Order ID, here: https://t.co/CwVWcHHi8x.",0,0,0,43.0,,0,1656336112187473924
39,AMZN,2023-05-18 16:33:59+00:00,1659235897361956873,"@ATXGamer2  Awesome to hear! For us, it's just another day at the PAW-ffice. 😻 We truly appreciate the shout-out and hope that we can be friends FUR-ever! 🐶",0,1,0,45.0,,0,1656326764098908160
40,AMZN,2023-05-18 16:07:36+00:00,1659229258307207169,"@KayTeeeOh Awe! We're ""tickled"" to hear that your niece loves Elmo soo much! 😍 We're honored to be a part of these special moments. Which Elmo gift is she getting next? 🎁",1,1,0,111.0,,0,1656317251513991168
41,AMZN,2023-05-18 14:53:45+00:00,1659210673552003083,@iamjaydk The link provided earlier is to connect with our Social Media team via chat. Please connect with our team and our team will assist you accordingly. -Sumit,1,0,0,27.0,,0,1659207969589063685
42,AMZN,2023-05-18 13:53:39+00:00,1659195549273448449,"@12thlighthouse We know how it is! In order to cook ALL the things, you NEED ALL the cooking things! 😄 🥘 We'd love to help you get your cook on, by sending you a little surprise! 🎁 When you have a moment, please send your details to us here: https://t.co/I9pIEnZlm5.",0,1,1,38.0,,0,1655642293875925003
43,AMZN,2023-05-18 12:53:31+00:00,1659180412353036288,@nakamdenFR Yay! 🙌 We're happy to hear it was delivered! 😃 📦 🚚 #DeliveringSmiles,0,1,1,97.0,,0,1657868674861080581
44,AMZN,2023-05-18 00:41:17+00:00,1658996141336272896,@taiigbaroola 🙌 We aim to deliver! 🎯🛒📦🚚❤️,0,0,0,121.0,,0,1658990468875599872
45,AMZN,2023-05-17 23:23:54+00:00,1658976665811255305,@GamerQueen2k17 Ooh! 😮 Those sounds so fab! 🌊 Anything else on your list?! 🤔💡,0,0,0,64.0,,0,1658943626003599360
46,AMZN,2023-05-17 23:22:53+00:00,1658976413662191616,"@thetexasbird Omgosh, that's so awesome! 🙌 If you feel comfortable, can you tell us how old he is? Does he have any favorite kind of toys yet? 🧸🧩",0,0,0,39.0,,0,1658955323493818374
47,AMZN,2023-05-17 23:05:40+00:00,1658972077943144449,@NattQueenCole1 Yasssss! 🙌 Winning a gift card always makes the day better! 🛒📦 Any ideas on what you're gonna get?! 🤔❤️,0,0,0,62.0,,0,1658967077368262657
48,AMZN,2023-05-17 22:23:05+00:00,1658961360737259521,@thetexasbird How cute is THIS?! ❤️ What's baby's latest milestone?! 👶🛒📦,1,1,0,390.0,,0,1658955323493818374
49,AMZN,2023-05-17 21:43:55+00:00,1658951506047975424,@GamerQueen2k17 🙌 YES bestie! ☀️ What's been your fav find so far?! ⛲⛳🍦,1,1,0,341.0,,0,1658943626003599360
50,AMZN,2023-05-17 21:43:08+00:00,1658951307103809537,"@kalynmm_ Awww, thanks for the shout~out! 📣💙💛",0,0,0,26.0,,0,1658928162745753608
51,AMZN,2023-05-17 21:04:14+00:00,1658941521134067712,"@solishady Debido a que tu cuenta se encuentra suspendida solo puedes ponerte en contacto vía telefónica al número brindado en el enlace anterior.
-Nik M.",1,0,0,25.0,,0,1658939559231512584
52,AMZN,2023-05-17 21:00:22+00:00,1658940545383776260,"@solishady ¡Hola! 

Si tu cuenta se encuentra suspendida o bloqueada puedes ponerte en contacto a través de este enlace: https://t.co/KFgtCP4NAH.

-Nik M.",1,0,0,34.0,,0,1658939559231512584
53,AMZN,2023-05-17 20:32:30+00:00,1658933532033531904,@kalynmm_ 😮🛒⚡📦🚚❤️,1,0,0,23.0,,0,1658928162745753608
54,AMZN,2023-05-17 20:16:11+00:00,1658929425616871426,"@h_daniellla 🎶 Oh, oh it's magic! 🎶🛒📦❤️🎩🐇",1,17,0,549.0,,0,1658877557540782099
55,AMZN,2023-05-17 20:07:02+00:00,1658927125905260544,Springing into action to get packages to front doors everywhere. 🌸 🌸 #AmazonAir https://t.co/QJVy11XMAX,49,118,3,46821.0,,29,1658927125905260544
56,AMZN,2023-05-17 19:43:56+00:00,1658921312406892545,@Longgg_Leggs 🛒📦🚚❤️,0,1,0,61.0,,0,1658887101914415112
57,AMZN,2023-05-17 15:55:50+00:00,1658863906289319938,@itsmgb_ We love a good random assortment order! 👏 👏 What's the coolest thing in your order?! 😎 😎,2,0,0,177.0,,0,1658706446748381185
58,AMZN,2023-05-17 15:26:24+00:00,1658856501270704129,"@_L_i_z We love your tweet! Mind if we use it? For more info, https://t.co/gILEtoweKM. If it sounds good, reply with #YesRepost",1,0,0,46.0,,0,1645145583651520512
59,AMZN,2023-05-17 15:24:42+00:00,1658856071895699458,"@Shade510 We love your tweet! Mind if we use it? For more info, https://t.co/gILEtoweKM. If it sounds good, reply with #YesRepost",0,0,0,39.0,,0,1646201138721570859
60,AMZN,2023-05-17 15:18:49+00:00,1658854592434536449,@nancybearr WE LOVE DEEP CLEANING! 🧼 🧼 Like it could literally be a hobby of ours. Please tell us you've also seen the steam cleaning videos out there?! 💨 💨 Has us cleaning things we didn't know needed cleaning. 😂,0,1,0,57.0,,0,1658841859936985097
61,AMZN,2023-05-17 15:06:30+00:00,1658851491518590979,"We just launched a new lineup of @alexa99 Echo devices. 🎉 

From the all-new Echo Pop, the next generation of Echo Show 5 and Echo Show 5 Kids, to all-new Echo Buds, there’s lots to be excited about. Details this way. 👉 https://t.co/HILnpNz2xT https://t.co/VsQpI5lczN",39,117,7,118250.0,,31,1658851491518590979
62,AMZN,2023-05-17 14:36:15+00:00,1658843881360744448,@iiiamdej We feel like this is the ultimate love language! ❤️,0,1,0,76.0,,0,1658802118373801986
63,AMZN,2023-05-17 00:38:20+00:00,1658633012823695362,@Liaa_andhersks 🙌 What kinda books are your fav?! 🕵️💥❤️📚,0,0,0,88.0,,0,1658614651750346754
64,AMZN,2023-05-17 00:06:26+00:00,1658624981956194313,@Snugzmeow 😮 So pretty! 🛒🌵💚,0,0,0,99.0,,0,1658618237373014021
65,AMZN,2023-05-16 23:55:38+00:00,1658622264290553856,@cheeseluis_ 🙌 Yassss! We're excited for you! 💜 We love a good book order! 📚📚📚,0,1,0,93.0,,0,1658616490772541440
66,AMZN,2023-05-16 23:55:17+00:00,1658622179322281986,@justsayMILO ❤️🛒📦🚚❤️,1,1,0,93.0,,0,1658603141024354305
67,AMZN,2023-05-16 23:07:05+00:00,1658610049013391362,@PureLuvbaby 😮 That sounds so fabulous! 💚💛,0,0,0,38.0,,0,1658548595329491001
68,AMZN,2023-05-16 21:46:54+00:00,1658589869436727298,@orestes202 The BEST! 🛒📦🚚💙,0,1,0,84.0,,0,1658579701588275201
69,AMZN,2023-05-16 19:28:42+00:00,1658555090024775682,@PureLuvbaby Ooh! 🎉 How exciting! 🙌 Do you have any special theme or color scheme?! 🛒📦💜,1,1,0,110.0,,0,1658548595329491001
70,AMZN,2023-05-16 18:21:33+00:00,1658538190423179266,@LP1822 😘😘😘,0,1,0,50.0,,0,1658206698786398218
71,AMZN,2023-05-16 17:47:20+00:00,1658529580641050625,"@dawna28 Let's look into this matter together. When you have a moment, please get in contact with us here: https://t.co/YyJL5t4r2h, and we can provide additional assistance. -Ash",1,0,0,83.0,,0,1658440194490789895
72,AMZN,2023-05-16 17:36:08+00:00,1658526762072932375,@SimplyJu3 😮 Ooh! You're feelin BUBBLY!! ✨💧💛,0,0,0,89.0,,0,1658514224769892352
73,AMZN,2023-05-16 17:32:27+00:00,1658525834037043200,"@12thlighthouse  Wow! 😮 There's no ifs, ands or BUNDTS about it... that looks delicious! 🤤 😋 You definitely know how to bake! Are desserts your favorite thing to make, or do you love to cook ALL the things?",1,2,0,37.0,,0,1655642293875925003
74,AMZN,2023-05-16 17:28:33+00:00,1658524854587359254,@yourfav_fantasi Squeee! 👏 What are you most excited for?! 🛒📦❤️,0,0,0,75.0,,0,1658515027979010060
75,AMZN,2023-05-16 17:23:24+00:00,1658523558484508674,"@joaojotta Thanks for the additional information! We'd like to look into this for you. Could you confirm which marketplace you're using (.com, .ca, .uk, etc.), so we can further assist? -Sarah",1,0,0,31.0,,0,1658498308774526976
76,AMZN,2023-05-16 17:10:21+00:00,1658520272461234179,Tic Tac Toe: Robot style. ❌⭕️ Proteus out here winning for our customers! https://t.co/AG09JUQGVS,50,80,3,48512.0,,24,1658520272461234179
77,AMZN,2023-05-16 16:47:52+00:00,1658514615901224964,"@joaojotta Thanks for confirming. Please try these troubleshooting steps: 
Restart the device. 
Make sure the application is up-to-date. 
Restart the application (make sure the app is closed and is not running in the background).
Uninstall and reinstall the application. -Daniel",1,0,0,17.0,,0,1658498308774526976
78,AMZN,2023-05-16 16:39:03+00:00,1658512394551799808,@LP1822  YAY!! 🥳 You're welcome! We're so happy to see that you ❤️ them! Stay sweet! 🍬,1,1,0,88.0,,0,1658206698786398218
79,AMZN,2023-05-16 16:28:54+00:00,1658509843483770880,"@joaojotta Hello. We're so sorry to hear you’ve had a poor experience. Are you referring to the Amazon Shopping app, Prime Video, or another? Keep us posted. -Daniel",1,0,0,92.0,,0,1658498308774526976
80,AMZN,2023-05-16 15:52:29+00:00,1658500676165545987,"@_QUAN_X Aww, we love you too! 🥰 Thank you so much for the lovely shout-out! 🧡",0,0,0,52.0,,0,1658171836926947329
81,AMZN,2023-05-16 15:09:47+00:00,1658489929406763011,@VivekSaha We get your concern. Could you please confirm what was the response provided to you by our Social Media team? -Tripti,1,0,0,42.0,,0,1658486710731415555
82,AMZN,2023-05-16 15:03:45+00:00,1658488413446877186,@FFR_RedBullGT We're so excited to hear that you enjoy our speedy service. 🚚 You're much appreciated! 😍,0,1,0,17.0,,0,1657089946828562443
83,AMZN,2023-05-16 13:30:00+00:00,1658464820822265857,"🍓🍌🍇 ATTN all foodies and tech enthusiasts: Amazon Fresh grocery stores are an absolute game changer! 

From high-tech shopping carts to Alexa-enabled kiosks, this takes food shopping to a whole new level. ⬇️ https://t.co/6dIA8tde6G",40,92,5,56802.0,,20,1658464820822265857
84,AMZN,2023-05-16 13:24:22+00:00,1658463404007227394,@shadowkissedd We're so very happy that you love your surprise! 📚 🥰 Have a wonderful time getting lost in the pages! ❤️,0,1,0,103.0,,0,1656790360922750984
85,AMZN,2023-05-16 13:21:00+00:00,1658462554396545024,@webmastersteel There's something positively magical about getting lost in the pages! 📚 ✨,1,0,0,69.0,,0,1644335684386271233
86,AMZN,2023-05-16 11:44:18+00:00,1658438221481607168,"@foxliberatrix We're sorry you haven't received your order! When you select ""Track Package"" here: https://t.co/c6ie4ZIIhd, which carrier is assigned to the order? We'd like to help! -Paula",0,0,0,24.0,,0,1658435692966363136
87,AMZN,2023-05-16 11:04:32+00:00,1658428213507379201,"@printer1510 Unfortunately we don't have any Amazon account access via social media. Please reach out to us here: https://t.co/R51O4wjZxb, &amp; select 'My password isn't working' &amp; call us on the number provided. This will put you through to the team who can assist you further. -Morgan",1,0,0,28.0,,0,1658413841196122113
88,AMZN,2023-05-16 10:51:49+00:00,1658425011474923521,"@printer1510 What is happening when you try to use our chat service? This will link you directly to our Customer service team who have access to your Amazon account, as we don't have any Amazon account access via social media.  -Morgan",1,0,0,23.0,,0,1658413841196122113
89,AMZN,2023-05-16 10:41:56+00:00,1658422525657772032,"@printer1510 It sounds like you may have created a new Amazon account if you cannot locate your details. We advise reaching out to us directly here: https://t.co/3aGNamWvd1, and we can take a closer look into this with you. -Morgan",1,0,0,8.0,,0,1658413841196122113
90,AMZN,2023-05-16 10:29:03+00:00,1658419281573339136,"@printer1510 Hello, we are here to help. Can you please confirm what Amazon website you use, is it Amazon. com, .ca, .co.uk, .in, etc.? -Morgan",2,0,0,18.0,,0,1658413841196122113
91,AMZN,2023-05-16 08:29:33+00:00,1658389211177799682,"@abhijeetsharmaj We get your concern. As the issue has been escalated, we're sure that the concern will be solved on priority basis. Kindly wait, we are positive that you'll be provided with the best possible resolution at the earliest.
 -Mustafa",1,0,0,29.0,,0,1658365494813130753
92,AMZN,2023-05-16 02:01:54+00:00,1658291655668121600,"@mdvolker Hello. We offer information, and troubleshooting for Amazon Prime Video services on our site here: https://t.co/n6Ce9fOYtg. Let us know if the tips work, or don't work to correct the issue you're facing streaming. -Donald",1,0,0,95.0,,0,1658290499583631362
93,AMZN,2023-05-15 22:00:07+00:00,1658230806622482434,“Your Amazon package has been delivered.” https://t.co/WVg2YYRlR9,285,592,8,174655.0,,102,1658230806622482434
94,AMZN,2023-05-15 20:45:35+00:00,1658212048650510337,@Britt_713 🥰 📦 🚚 💨,0,1,0,125.0,,0,1658200384790319104
95,AMZN,2023-05-15 20:41:16+00:00,1658210963835764736,@TinaMaeJones This is what we love to hear! 🙌 Thanks for the shout-out! #DeliveringSmiles 😀 📦 🚚,0,1,0,100.0,,0,1658198066640584704
96,AMZN,2023-05-15 17:55:09+00:00,1658169158125617152,"@ShomeTheDellas No matter where you're at, we're there for you! 🥰",0,0,0,44.0,,0,1658149731103649795
97,AMZN,2023-05-15 17:27:17+00:00,1658162147103322120,@PatrickRockey15 Thanks for sharing the love! 🧡 We're so happy we can be there for you and your family. We appreciate you! 😊,1,1,0,67.0,,0,1658153885826002950
98,AMZN,2023-05-15 17:19:19+00:00,1658160142557298689,"@cutiegirl86 If you have shared your details using the link provided earlier. Our Social Media team will reach out to you within 6-12 hours via email. Kindly wait for further update. 

 -Charan",0,0,0,24.0,,0,1658142638086963201
99,AMZN,2023-05-15 16:19:12+00:00,1658145010821349377,@ayeeitsdelilax We're glad we could help add a little pep in your step this morning! 💃😃🕺 We hope you have a BREW-tiful day! ☕ #DeliveringSmiles,0,1,0,101.0,,0,1658101111935455233
100,AMZN,2023-05-15 15:41:51+00:00,1658135614984732673,@KweenKimberly Thank you so much for the shout-out! 🥰 #DeliveringSmiles is what it's all about! 😃 📦 🚚 🧡,0,0,0,150.0,,0,1658110895749226501
101,GOOGL,2023-05-20 01:18:13+00:00,1659730211993186307,@ii_s9d Hi there. There are a few reasons a username may not be available. See here for more information: https://t.co/WtiuBCcv08. Hope this helps.,0,0,0,6.0,,0,1659723357498011648
102,GOOGL,2023-05-20 00:39:16+00:00,1659720409984401408,"@GoshYarnCute Hi there. We suggest contacting the appeals team: https://t.co/ANRBaW9H7T. If you don't know the password on your account, you can recover it here: https://t.co/CJQaJUw3RV. We hope this gets resolved soon.",1,0,0,22.0,,0,1641851631820996616
103,GOOGL,2023-05-19 23:20:09+00:00,1659700498910281728,the best part of solo dates is knowing you can move them around on Google Calendar as and when you please,24,194,8,68822.0,,33,1659700498910281728
104,GOOGL,2023-05-19 23:10:21+00:00,1659698035364904960,@Raaiileigh Hi Hillary. Let's see what we can do to help. Look out for a DM with next steps.,1,0,0,15.0,,0,1659690850367180800
105,GOOGL,2023-05-19 21:46:45+00:00,1659676996153008132,Learn more about our biodiversity work and our collaboration with WWF ↓ https://t.co/30XY8Vye88,3,139,1,65275.0,,27,1659676989983170564
106,GOOGL,2023-05-19 21:46:44+00:00,1659676989983170564,"Birds of a feather nest together 🏠 That’s why we’re preserving a thriving habitat for egrets on our Mountain View campus, which provides a haven for pollinators and other bird species as well. https://t.co/k6br7h3o92",43,207,3,74226.0,,34,1659676989983170564
107,GOOGL,2023-05-19 20:47:07+00:00,1659661985502429184,"Pixel Fold is our first foldable, combining the helpful features of a Pixel phone with the flexibility of a tablet. Drag &amp; drop files in splitscreen mode, capture a high quality selfie with Rear Camera Selfie and more. Take a look → https://t.co/dmBteMqkBi #GoogleIO",26,313,4,96260.0,,60,1659661985502429184
108,GOOGL,2023-05-19 19:52:58+00:00,1659648360096182273,".@GooglePlay is making it easier to support Asian American developers and authors with their new #APAHM collection. Check out their curated collection of apps, books and games, as well as interviews and guest editorials from Asian American authors → https://t.co/tdRurS1eVl https://t.co/Fdx1YRBkOV",13,189,2,88917.0,,26,1659648360096182273
109,GOOGL,2023-05-19 18:51:32+00:00,1659632900738826268,@DEVAC146409202 Hi there. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,0,0,0,29.0,,0,1659627977066545152
110,GOOGL,2023-05-19 18:13:14+00:00,1659623262932942848,@SentientBott Mind if we jump in? Try these tips if your 2-Step Verification Code isn't arriving: https://t.co/QBOhSJTMiS. Keep us posted.,0,0,0,98.0,,0,1659602336468090880
111,GOOGL,2023-05-19 17:37:27+00:00,1659614258026430472,@abrar729426 Hi Shaikh. Let's see what we can do to help. Look out for a DM with next steps.,0,0,0,25.0,,0,1659606664058912768
112,GOOGL,2023-05-19 17:19:16+00:00,1659609681373937689,@SabbirZama21916 Hi Sabbir. Let's see what we can do to help. Look out for a DM with next steps.,0,0,0,23.0,,0,1659449181126393858
113,GOOGL,2023-05-19 17:05:55+00:00,1659606320373284885,@Niket444 Hi Niket. Let's see what we can do to help. Look out for a DM with next steps.,0,0,0,15.0,,0,1659600276096188416
114,GOOGL,2023-05-19 17:03:22+00:00,1659605678485389337,"Tomorrow May 20, tune into the Sound Mind Music Festival for Mental Health, an event that brings artists and organizers together to build a community that fosters open dialogue about mental health awareness. Stream on @YouTube → https://t.co/TA3PBjZHcI https://t.co/1AgzMJiq6g",24,165,2,75066.0,,25,1659605678485389337
115,GOOGL,2023-05-19 16:52:14+00:00,1659602878481281024,"@MaikolMartiri Hi there. Just to confirm, have you already tried recovering your Google account using the steps here: https://t.co/5DgrZkT83a? Additionally, these tips might help: https://t.co/vQSZijYFh6. If you still have questions, let us know.",1,0,0,24.0,,0,1659596177938038794
116,GOOGL,2023-05-19 16:25:31+00:00,1659596153854345221,"@AniehFortune Hi there. Without revealing your email address, tell us more about what's going on with your account. We'll see what we can do to help.",0,0,0,29.0,,0,1658951778929393668
117,GOOGL,2023-05-19 16:23:12+00:00,1659595571294879745,@didieiel1o Got it. Let's see what we can do to help. Look out for a DM with next steps.,0,0,0,27.0,,0,1659590936861585408
118,GOOGL,2023-05-19 15:14:22+00:00,1659578249901375488,"@sweetonedom Mind if we jump in, Dom. Let's see what we can do to help. Look out for a DM with next steps.",0,0,0,38.0,,0,1654534547940204547
119,GOOGL,2023-05-19 15:14:19+00:00,1659578237507305477,"With @Android’s newest features Find My Device and Unknown tracker alerts, we’re prioritizing your safety and protection so that you can enjoy your devices and worry less. Learn more about how Android is improving safety features and standards → https://t.co/t8SPTrQDSv #GoogleIO",16,314,2,107274.0,,56,1659578237507305477
120,GOOGL,2023-05-19 15:04:57+00:00,1659575877447872517,"@jackalexanderUK Hi Jack. Without revealing your email address, tell us more about what's going on with your account. We'll see what we can do to help.",0,0,0,31.0,,0,1659567519332483074
121,GOOGL,2023-05-19 14:51:15+00:00,1659572430409461761,"@MargotToday Hi, Adriana. What device are you experiencing this issue on?",0,0,0,299.0,,0,1659570302358114305
122,GOOGL,2023-05-19 14:37:10+00:00,1659568886155558912,"@Dennischeruu580 Hi Dennis. Without revealing your email address, tell us more about what's going on with your account. We'll see what we can do to help.",1,0,0,299.0,,0,1659566883933241345
123,GOOGL,2023-05-19 14:35:52+00:00,1659568559968731137,@jarwar_ars67349 Hi there. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,1,0,0,24.0,,0,1659563326936956928
